IDEES,DESCRIPTION,NOM_AMENDEMENT,EXPOSE_SOMMAIRE,LABEL
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N002125,"Cette proposition d’amendement vise à renforcer les GFA mutuels, groupements initiés de longue date par la profession agricole.
D’une manière générale, la vocation initiale du Groupement Foncier Agricole est d’assurer la pérennité, par la mise en société, de l’unité d’un patrimoine foncier agricole, afin que celui-ci soit exploité, essentiellement par bail rural, par des personnes n’étant pas nécessairement détentrices de ce patrimoine. Ce faisant, le législateur a aussi ouvert la voie à la création de GFA dits « mutuels », dont la constitution mérite d’être mieux sécurisée dans les textes.
Rappelons que les GFA mutuels ont généralement pour objet, à l’initiative des organisations agricoles qui en assurent l’animation, l'acquisition par des agriculteurs ou non d'une propriété déjà exploitée par un fermier en place à l'occasion de sa vente, faute pour ce dernier de pouvoir l'acquérir seul. Le GFA ainsi constitué poursuit alors la location au fermier, lequel peut, progressivement, le cas échéant, acquérir les parts auprès des autres membres du GFA. Le schéma précédant a été développé par la suite en rassemblant dans un GFA un plus grand nombre d’apporteurs de capitaux en numéraire, chaque part ayant une valeur modeste, sur une aire territoriale limitée, le plus souvent le canton. Ainsi, le GFA dispose de fonds permettant, en liaison avec les autres organismes de réorganisation foncière et en particulier la Safer, d'assurer une rapide mobilité des parts de GFA (ce qui encourage les petits épargnants). Au-delà des agriculteurs, les épargnants trouvent une sécurité intéressante dans les GFA mutuels car leurs placements bénéficient de la sécurité liée au foncier ; ils bénéficient également, à terme, de la plus-value acquise par le foncier et des avantages fiscaux liés à la transmission des parts de GFA.
Cependant, la constitution d’un GFA mutuel implique de mobiliser des investisseurs selon des moyens qui, parfois, imposent de souscrire à la procédure de l’offre au public de titres prévue par le code monétaire et financier, particulièrement lourde et couteuse pour des structures de taille modeste. Aussi, afin de ne pas freiner le dynamisme des GFA mutuels, il est proposé que l’interdiction d’offre au public en dehors du cadre posé par code monétaire et financier ne s’applique pas à la proposition de parts d’un GFA existant ou à constituer au sein d’une zone géographique limitée, dès lors qu’elle s’adresse à des investisseurs locaux, dans des conditions déterminées par décret.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N003451,"Cet amendement du groupe LFI-NUPES propose que la Nation se fixe pour objectif d’atteindre 1 million d’exploitants agricoles en 2050 en vue de répondre aux défis de la souveraineté alimentaire et de la bifurcation agroécologique. Pour atteindre cet objectif, il est également proposé de fixer un objectif intermédiaire, à savoir que le nombre d’installations dans les dix années suivant la promulgation de la présente loi soit au moins le double de celui observé sur les dix années précédant cette date, au cours de laquelle 100 000 exploitations ont disparus. Ces objectifs chiffrés sont en effet ceux estimés nécessaires par la Confédération paysanne et le FADEAR pour assurer la relocalisation de notre alimentation et engager la transition agroécologique des modes de production. Ils témoignent d'une ambition forte et d'un cap clair pour notre agriculture, qui doivent guider ce projet de loi.
Cet objectif apparaît d'autant plus nécessaire que les chiffres sont, depuis bien longtemps, alarmants.
● 100 000 exploitations agricoles ont encore disparu entre 2010 et 2020. Et plus de 14 000 fermes ont disparu sur nos territoires depuis le lancement officiel du processus PLOAA par Emmanuel Macron il y a 18 mois, en septembre 2022. 
● Le nombre d'exploitations agricoles a été divisé par quatre en cinquante ans : elles étaient plus de 1,5 million en 1970, elles sont désormais 390 000, indique le dernier recensement publié par le ministère de l'Agriculture.
● A la tête de ces 390 000 exploitations, il reste à peine 500.000 exploitants et coexploitants. La part des exploitants agricoles dans l'emploi total ne cesse donc de régresser : 1,5% des actifs en 2021 contre 7,1% il y a quarante ans.
Si le projet de loi était adopté en lʼétat, nous ne pourrions éviter la poursuite de lʼhémorragie, à plus forte raison dans la mesure où l'agriculture française n'a jamais connu aussi peu de jeunes dans ses rangs : seulement 20% d'agriculteurs ont moins de 40 ans (l'âge moyen est de 51,4 ans) et dans la mesure où la moitié des exploitations françaises sont dirigées par au moins un exploitant âgé de 55 ans ou plus, « qui a déjà atteint ou atteindra l'âge de la retraite dans la décennie qui vient », selon le recensement agricole effectué en 2020.
Face à ce plan de licenciement massif et silencieux, la loi d’orientation agricole doit fixer un cap et des objectifs chiffrés d’installations. A l’inverse, ce projet de loi ne fixe aucune ambition : il formule seulement l'objectif vague d'installer ""un nombre suffisant"" de personnes en agriculture et entretient la confusion entre salariés et exploitants agricoles, en évoquant le « renouvellement des générations d’actifs agricoles ».
La course à l’agrandissement et à la spécialisation est une impasse. Les exploitations hypercapitalisées deviennent intransmissibles et demain seuls des fonds d’investissement français ou étrangers pourront assurer leur reprise : un danger majeur pour notre souveraineté.
Il convient d'installer à nouveau massivement des agriculteurs sur notre territoire.
Cet amendement est issu d'une proposition de la Confédération paysanne et du Fadear.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N004937,"Cet amendement du groupe LFI-NUPES vise à inscrire dans la loi ce principe cardinal : que les politiques publiques doivent garantir des prix rémunérateurs aux agriculteurs, notamment au moyen de prix plancher, et qu’il s’agit d’une condition pour atteindre la souveraineté alimentaire.
En effet, aucun des problèmes auxquels fait face l’agriculture française, que ce soit celui de l’installation-transmission, de la souveraineté alimentaire ou de la bifurcation agroécologique ne se résoudra sans répondre au problème des revenus. Et il est éclairant que celui-ci soit totalement absent de ce projet de loi d’orientation agricole proposé par le Gouvernement.
Egalim a échoué à tenir sa promesse de protection des revenus des agriculteurs. Egalim 1 a été adopté en 2018. Depuis les rustines se multiplient : Egalim 2 (2021), Egalim 3 (2023), bientôt Egalim 4… sans jamais répondre au problème posé. Ce n’est pas surprenant : les lois Egalim n’imposent pas le respect des coûts de production - le coût de production n’est ainsi pas le seul facteur de détermination du prix de vente selon les lois Egalim, en l’état de la loi, il peut donc parfaitement rester inférieur aux coûts de production.
Il y a urgence à agir. Le taux de pauvreté monétaire est de 16,2 % dans les ménages agricoles. Dans le secteur du maraîchage et de l’horticulture, il est même de 24,9 %, 23,6 % dans le secteur ovin, caprin et 21,5 % en bovins viande. C’est inacceptable.
Egalement inacceptable : beaucoup de fermes ne dégageraient aucun revenu sans subventions : 55,1 % des exploitations en bovins viande auraient un excédent brut d’exploitation (EBE) négatif hors subventions (pour un montant moyen de subventions de 51 000 € dans ce secteur), et 23,9 % en fruits et autres cultures permanentes (pour un montant moyen de subventions de 38 000 €). Les agriculteurs, assez unanimement, demandent « des prix, pas des primes ».
Et 100 000 fermes ont disparu en 10 ans entre 2010 et 2020. Soit 10 000 par an. Près de 200 par semaine. Près de 30 par jour.
Au coeur de cette situation catastrophique, le problème du revenu. Les politiques publiques, pour que la souveraineté alimentaire ne soit pas un vain mot, doivent donc avoir pour priorité la garantie de prix rémunérateurs au producteur. A cet égard, les prix plancher, attribués pour des volumes de production plafonnés afin d’éviter les surproductions, sont une réponse.
L’Assemblée nationale l’a d’ailleurs confirmé en adoptant en première lecture, le 4 avril 2024 la proposition de loi en faveur de la mise en place de prix plancher. Un texte adopté malgré l’opposition de la minorité présidentielle, qui paraît bien prompte à renier les engagements du Président de la République au Salon de l’Agriculture.
Nous ne proposons pas, en outre, que l’État fixe unilatéralement les prix plancher : nous proposons que la conférence publique de filière (qui réunit notamment les producteurs, les transformateurs, les distributeurs et les consommateurs) discute et détermine le prix plancher. Et uniquement si elle n’y parvient pas - et pour l’inciter à y parvenir - alors le Gouvernement arrêterait les prix plancher. Cette proposition ne peut décemment être qualifiée de soviétique qu’avec la mauvaise foi déployée jusqu’ici par la minorité présidentielle sur ce sujet. C’était d’ailleurs le système prévalent dans l’UE durant les 30 premières années de la PAC, jusqu’en 1992, et il est pratiqué jusqu’aux États-Unis, pour le lait, au sein des milk marketing boards.
Le vote de la représentation nationale sur les prix plancher, il y a à peine un mois, ne saurait être bafoué. Cet engagement en faveur du revenu doit être ici réaffirmé.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N002289,"La France occupe une place prépondérante sur la scène maritime mondiale grâce à l'immensité de sa Zone Économique Exclusive. Avec plus de 10 millions de km2, elle se classe au deuxième rang après les États-Unis.
 
Les activités de pêche maritime, malgré de multiples crises, restent un atout essentiel pour la souveraineté alimentaire de notre pays.
 
De même, nous nous distinguons en Europe en tant que leader de la production aquacole. L’aquaculture se positionne en tête des pays de l'Union Européenne en chiffre d'affaires et au deuxième rang en volume de production.
 
La conchyliculture, secteur d'excellence essentiel à l'aquaculture française, revêt une importance capitale. Ainsi, il est impératif de renforcer la formation et d'intégrer la conchyliculture dans les actions de sensibilisation aux enjeux de la souveraineté alimentaire ainsi que des transitions agroécologiques et climatiques.
 
L'ajout explicite de l'aquaculture à l'article 2 du présent projet de loi vise à intégrer la prise en considération des activités aquacoles, trop souvent reléguées au second plan. Il s’agit de mettre en lumière l'importance de ce secteur et de garantir sa reconnaissance au sein de notre politique agricole nationale.
 
En conséquence, cet amendement propose une avancée significative dans la valorisation de la pêche, de l'aquaculture et notamment de la conchyliculture en tant que piliers essentiels de notre souveraineté alimentaire et de notre transition vers une agriculture plus durable et respectueuse de l'environnement.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N002709,"Amendement d'appel.
La viticulture française joue un rôle majeur pour la préservation de la souveraineté alimentaire de la Nation. 
Or, confrontée à un enchevêtrement de normes absurdes, aux défis du changement climatique, et à une baisse de la consommation de vin, le secteur traverse actuellement une crise sans précédent.
Cette crise est en grande partie due à la concurrence déloyale, particulièrement celle des vins étrangers, notamment ceux provenant d'Espagne.
En effet, les viticulteurs français se retrouvent en concurrence avec des vins produits en grande 
majorité à l’étranger et moins onéreux.
Ainsi, cet amendement invite le Gouvernement à apporter une réponse concrète aux revendications des viticulteurs français, afin de leur permettre de vivre décemment de leur travail et de faire face à la concurrence déloyale imposée par l'Union européenne.",oui
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N004504,"A de multiples reprises, pour aborder la souveraineté, mais aussi la promotion et la formations aux métiers de l’agriculture, pour traiter de transmission et installation, le texte fait référence à la prise en compte des transitions agroécologiques et climatiques. L’entreprise agricole ne peut être vue qu’au regard de ces deux dimensions.
L’économie, la gestion, les marchés, les techniques de production doivent être considérées comme essentielles et, de ce fait, mentionnées comme des préalables à la réussite des projets. 
 
L'amendement est proposé par la FNSEA.",oui
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N004282,"Les difficultés de maintenir un maillage vétérinaire en zones rurales reposent sur des causes complexes et multifactorielles.
 
Un rapport du CGAAER de 2019 s’inquiète avant tout de la perte de rentabilité économique de l’activité rurale d’un certain nombre de cabinets.
 
Ce rapport souligne aussi l’intérêt d'un dispositif de tuilage, de type « stages tuteurés », au bénéfice des étudiants vétérinaires dans les territoires d’élevages.
 
Aussi, cet amendement inscrit dans la loi l’organisation par les écoles vétérinaires françaises, en dernière années d’études, de stages en milieu rural comprenant des mises en situation professionnelle de soins aux animaux d'élevage, sous un régime d'autonomie supervisée par un vétérinaire (dits « stages tuteurés ») avec possibilité d’associer les collectivités territoriales, afin de favoriser l’ancrage territorial et le désir de s’installer sur ces territoires qui ont besoin de vétérinaires.
 
Cet amendement inscrit dans la loi un dispositif déjà expérimenté :
 
- Les stages « tutorés » (ou tuteurés, « tutorés » étant un anglicisme) des étudiants vétérinaires en milieu rural permettent à des étudiants des écoles vétérinaires françaises souhaitant se diriger vers une pratique rurale de bénéficier d’un stage dans une structure les préparant à cet exercice.
 
- L’objectif est une mise en autonomie progressive du futur vétérinaire, lors de sa dernière année d’études (6ème année) sur les gestes médicaux et chirurgicaux des soins aux animaux d’élevage et une immersion dans un territoire rural.
 
- 450 étudiants des écoles vétérinaires ont suivi ce dispositif depuis sa création et le succès est croissant.
 
- Les structures vétérinaires qui candidatent pour accueillir un étudiant sont en augmentation et l’offre de stages est plus importante que la demande. Ce dispositif est l’équivalent du stage en médecine générale pour les futurs médecins généralistes, au titre duquel un médecin, maître de stage, accueille un étudiant en médecine dans son cabinet pour lui enseigner la médecine de ville et partager son expérience.
 
- Pour continuer à accompagner plus d’étudiants vétérinaires vers la pratique rurale, il est proposé que d’inscrire ce dispositif, reposant jusqu’alors sur une simple note de service, dans la loi pour assurer sa pérennité et son développement, en ouvrant la possibilité d’associer les collectivités territoriales.
 
- En effet, les collectivités territoriales peuvent mettre en place des dispositifs de soutien à la médecine vétérinaire rurale. Les conseils départementaux de la Corrèze, de la Creuse, de l’Isère, de l’Yonne ont mis en place des dispositifs intéressants (liste non exhaustive).",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N004753,Le présent sous amendement vise à confier un cadre plus près à la future loi de programmation en garantissant qu'elle produise une information claire sur les objectifs en matière de formation et qu'elle assure le développement du recrutent et de l'installation des futurs agriculteurs d'ici 2035.,non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N002907,"Amendement d'appel.
L'Union européenne à travers la multiplication des accords de libre-échange et l'inflation normative qui empêche nos agriculteurs de travailler, fait mourir l'agriculture française.
Ainsi, cet amendement vise à préciser que la capacité de la France à assurer son approvisionnement alimentaire ne doit en aucun cas être compromise par la concurrence déloyale permise par des accords de libre-échange.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N005405,"Cet amendement met en lumière les spécificités de l'agriculture insulaire.
Cette dernière se caractérise par des spécificités liées à l’éloignement du continent, qui engendre des coûts plus importants pour l’approvisionnement, des contraintes logistiques ainsi qu'un accès au foncier limité.
Ainsi, le prix du gazole non routier y est environ 50 centimes plus cher qu’ailleurs. Le coût de l’approvisionnement en matériel et produits agricoles y est aussi supérieur : près de 51 euros la tonne.
Cette spécificité insulaire fait désormais l’objet d’une reconnaissance officielle, depuis son inscription dans la loi 3DS. Le présent amendement permet sa concrétisation au profit de la préservation et du renouveau de l’agriculture insulaire.
À Ouessant, Belle-Ile-en-Mer, l’île d’Yeu, l'île d’Arz et l’île de Batz : éleveurs, maraîchers, légumiers font vivre l'agriculture insulaire. A Sein et Molène, des projets sont également portés pour redévelopper l’agriculture. Historiquement, certaines de ces îles étaient davantage tournées vers la terre que vers la mer.
Il est donc nécessaire de sauvegarder l’identité et la vitalité de ces territoire insulaires à travers le soutien à leur agriculture.",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N002449,Cet amendement du groupe Socialistes et apparentés vise à préciser la composition des haies.,non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N000415,"L'alinéa 27 du présent article précise l'orientation des politiques et des financements publics alimentaires. Ces orientations sont attendues dans le respect d'une part de la stratégie nationale pour l'alimentation, la nutrition et le climat mais également de la stratégie nationale pour la biodiversité. 
Cependant, il semblerait nécessaire d'inclure également la stratégie nationale bas carbone, qui définit la trajectoire de la France pour ses réductions d'émissions de gaz à effet de serre à l'horizon 2050 et lui donne des orientations afin de mettre en oeuvre la transition bas-carbone dans les grands secteurs d'activité, notamment l'agriculture. 
Tel est l'objet de cet amendement",non
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO791932BTC2600P0D1N002573,"Les lourdeurs administratives et le temps passé derrière un bureau et non dans l'exploitation font parti des nombreuses colères des agriculteurs. A ce titre, les remontées du terrain indiquent que les agriculteurs passeraient entre une et deux journées complètes par semaine derrière un bureau, et non dans leur exploitation. Ces derniers perdent en efficacité et se retrouvent parfois face à de grandes difficultés administratives qu'il semble important de corriger. Ces derniers attendent des simplifications administratives de toutes sortes, qui puissent leur permettre de travailler plus efficacement dans leur exploitation. Cet amendement vise donc à inscrire la simplification administrative pour les agriculteurs dans les objectifs de programmation du présent projet de loi.",oui
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO419610B2436P0D1N000907,"Cet amendement propose de supprimer l'article 9 car le diagnostic modulaire qui y est proposé et qui doit être déployé d'ici 2026 est mal \""ficelé\"" et pourrait avoir pour conséquence de complexifier la transmission d'exploitations plutôt de la simplifier pour la favoriser. En effet, la complexité et l'étendue des évaluations prévues dans le cadre de ce dispositif risquent d'imposer une lourdeur administrative excessive aux exploitants agricoles. En effet, la réalisation de diagnostics incluant une évaluation de la résilience face au changement climatique et une analyse approfondie des sols pourrait nécessiter des ressources considérables en termes de temps et de coûts, ce qui pourrait pénaliser les exploitations, en particulier les plus petites. Par ailleurs, la mise en œuvre de ce dispositif soulève des interrogations quant à sa faisabilité pratique, notamment en ce qui concerne l'homogénéité et la qualité des diagnostics. Compte tenu de la diversité des spécificités territoriales et des pratiques agricoles, comment élaborer des critères uniformes d'évaluation? En outre, l'obligation potentielle pour les exploitants de réaliser ces diagnostics pourrait entraîner une contrainte supplémentaire pour les bénéficiaires d'aides publiques, ce qui va à l'encontre de l'objectif de simplification administrative et de soutien à l'agriculture.",oui
simplification des démarches administratives,"réduire les réglementations environnementales et sanitaires. Simplifier les démarches administratives, démarches bureaucratiques chronophages qui sont des freins qui entravent le quotidien des agriculteurs",AMANR5L16PO419610B2436P0D1N000722,"Amendement de repli. Cet amendement vise à supprimer le module d’évaluation des principaux déterminants de la qualité et de la santé des sols des parcelles de l’exploitation qui viendrait considérablement alourdir le diagnostic modulaire institué par le présent article. De par l’étendue des évaluations qu’il propose, ce diagnostic modulaire ajoute de la complexité et une lourdeur administrative qui vont à contre-sens des objectifs de simplification et d’attractivité du métier. Le ministre de l’Agriculture s’était d’ailleurs engagé lors de la mobilisation des agriculteurs à supprimer ce module sur la qualité et la santé des sols",oui
