IDEES,DESCRIPTION,NOM_AMENDEMENT,EXPOSE_SOMMAIRE,LABEL
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N002950.json,"Par cet amendement de repli, le groupe LFI-NUPES souhaite limiter le périmètre de l'habilitation à légiférer par ordonnance.L'article prévoit que toute mesure relevant du domaine de la loi concernant le régime de répression des atteintes à la conservation d'espèces animales ou végétales et d'habitats naturels puisse être prise pour ""abroger ou modifier les dispositions devenues inadaptées ou obsolètes"".Avec le présent amendement, nous souhaitons limiter au fait d'abroger ou modifier les dispositions obsolètes. En effet, la rédaction actuelle de l'article laisse une forte incertitude et une marge d'interprétation large et sans contrôle du Parlement, concernant les dispositions ""devenues inadaptées"" puisque celles-ci dépendront notamment des peines prévues à l'alinéa 2 de cet article.",non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N001361.json,"Cet amendement vise à accentuer la protection de nos éleveurs face aux abattages sanitaires imposés par l'État, notamment avec la tuberculose bovine. Le risque sanitaire peut conduire à des épreuves douloureuses pour nos éleveurs.Depuis 2017, le département de l'Orne a été le théâtre de cinq incidents avérés de tuberculose bovine, obligeant conformément aux directives administratives, à l'abattage systématique des troupeaux affectés. L’État prévoit alors une indemnisation, la plus souvent intégrale face à ce drame.Bien que cette solidarité soit totale à leur égard, une difficulté apparaît : celle de l’imposition de ce versement exceptionnel.Si la valeur économique d’un élevage entier peut sembler importante en cas d’indemnisation; elle reste néanmoins un trompe l’œil sur l’état des finances de l’éleveur.Celui-ci n’ayant abattu son cheptel que sur l’ordre de l’administration, il semble inadapté d’imposer l’intégralité de cette somme sur l’année fiscale en cours. Un exemple dans le Calvados illustre tragiquement cette réalité : un éleveur ayant dû se résoudre à l'abattage de 700 bêtes pour trois animaux malades.L'indemnisation perçue bien qu'apparemment généreuse, se voit en effet assujettie à un impôt proportionnel à son montant. Cet impôt, appliqué sur une somme exceptionnelle, que l'éleveur n'aurait jamais envisagé de réaliser en une seule opération, impacte lourdement la trésorerie de l'exploitation agricole déjà mise à mal par la perte du cheptel.Il devient donc essentiel de supprimer la charge fiscale pesant sur les indemnités versées aux éleveurs dans le cadre d'abattages sanitaires obligatoires. La suppression de cet impôt marquerait un soutien à un secteur vital pour notre économie et notre souveraineté agricole, tout en protégeant les revenus et la résilience des agriculteurs face aux crises.",non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N004572.json,"Le rétablissement de notre souveraineté agricole et l’aide à la transmission passent par d’avantage de sécurité juridique pour les agriculteurs.C’est pourquoi amendement tend à mettre fin à la possibilité pour les agents de l’Office Français de la Biodiversité d’effectuer des contrôles sur des terrains agricoles privés sans en informer le procureur de la République. Aux termes de l’article L. 172-5, al.2 du Code de l’environnement, les agents de l’Office Français de la Biodiversité (OFB) sont "" tenus d'informer le procureur de la République, qui peut s'y opposer, avant d'accéder "" à différents types de locaux professionnels, mais pas les terrains eux même qui sont librement accessibles. En effet, "" les terres agricoles ne bénéficient pas de la protection offerte par l’alinéa 2 de l’article L. 172-5 "" (Crim. 16 janv. 2024, n° 22-81.559). Ainsi, les agriculteurs qui travaillent sur leur propriété se trouvent constamment sous la menace d’une inspection de la part d’un service spécialisé dont aucun magistrat ne contrôle l’opportunité. Ce droit maintien chez les agriculteurs la crainte constante d’un contrôle, d’autant plus que les peines encourues ne sont pas négligeables et les infractions parfois difficiles à définir clairement.",non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N003409.json,"Cet amendement des députés LR reprend en partie une PPL de notre Groupe, portée par Antoine Vermorel-Marques, qui vise à interdire explicitement l'importation de certains produits et denrées, afin d'assurer une stricte réciprocité entre les standards appliqués aux produits agricoles français et ceux importés, garantissant ainsi la protection de la santé publique et de l'environnement.",non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N003665.json,"Cet amendement complète l’article 13 bis par deux alinéas afin, d'une part, de prioriser les alternatives aux poursuites pénales, ce qui facilite la remise en état des sites endommagés et responsabilise tout autant l’auteur de l’infraction qu’une procédure pénale et, d'autre part, d'éviter une sanction de l’exploitant agricole en cas de deux normes contradictoires.Cet amendement a été travaillé avec la FNSEA.",oui
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N000069.json,Cet amendement du groupe Socialistes et apparentés vise à dénoncer le recours à l'ordonnance afin de refondre le régime de répression des atteintes à l'environnement. Cette question sensible mérite d'être débattue par le Parlement sur la base d'informations fiables et partagées.,non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N003741.json,L'étude d'impact du projet de loi a démontré que les peines imposées en cas d'atteinte à l'environnement ne respectaient pas le critère de proportionnalité pourtant essentiel dans un système juridique bien conçu. Le principe de non-régression de l'environnement qui est repris ici prévoit à la charge des auteurs une restauration écologique aux manquements des obligations de restauration écologique sans préciser leur proportion. L'amendement propose donc d'y remédier en précisant qu'il s'agit d'obligations proportionnels aux manquements constatés.,non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N002691.json,"Selon l’exposé des motifs, cet article "" habilite le Gouvernement à adopter par ordonnance les mesures du domaine de la loi pour adapter le régime de répression des atteintes à la conservation d’espèces animales non domestiques, d’espèces végétales non cultivées, d’habitats naturels et de sites d’intérêt géologique prévu à l’article L. 415‑3 du code de l’environnement ainsi que le régime réprimant les infractions aux dispositions qui soumettent certaines activités à autorisation, enregistrement, agrément, homologation ou certification prévus à l’article L. 173‑1 du même code. L’habilitation permettra d’adapter l’échelle des peines et de réexaminer leur nécessité, de substituer à des sanctions pénales des sanctions administratives et d’instituer des obligations de restauration écologique à la charge des personnes concernées. "" Étant donné qu’il s’agit d’adapter des règles punitives, il convient de soumettre ces dernières au parlement et donc de supprimer cet article.",non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N004694.json,"Cet amendement du groupe Horizons et apparentés vise à fusionner les corps de contrôle et les contrôles opérés sur les exploitations agricoles à compter du 1er janvier 2025, afin que ces derniers vérifient de façon concomitante le respect de l'ensemble des dispositions soumises à contrôle en vertu du droit en vigueur.Ainsi, les contrôles seront moins fréquents et plus exhaustifs, en lieu et place de la situation actuelle où il arrive que plusieurs contrôles soient réalisés au cours de la même année, tantôt sur le plan sanitaire, environnemental ou encore concernant les aides de la politique agricole commune.",non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N005482.json,"Avec ce sous-amendement, les député.es du groupe LFI-NUPES souhaitent supprimer le fait que l'intentionnalité est exclue lorsqu'une personne exécute une obligation légale ou réglementaire ou les prescriptions assortissant une autorisation administrative ou des activités prévues par des documents de gestion mentionnés à l’article L. 122‑3 du code forestier.En particulier, l'intentionnalité est exclue lorsqu'il existe un document de gestion forestière mentionné à l'article L. 122-3 du code forestier. Comme le rappelle Canopée, ""en l’état actuel, les documents de gestion en forêt n’ont aucun caractère informatif, et a fortiori prescriptif, en matière de protection des espèces protégées. Ils se limitent à une description de ces enjeux en termes généraux, peu prescriptifs et, pour certains, à l’échelle de la région naturelle et non à l’échelle de la parcelle. Ils ne renseignent donc en rien sur la présence potentielle d’espèces protégées sur une parcelle forestière, ni sur les mesures à adopter pour les protéger (période de nidification, préconisations techniques pour réduire l’impact et le dérangement).En dépit de l’existence de documents de gestion dans les propriétés concernées, l’OFB a d’ailleurs constaté de multiples infractions en 2021 et 2022, essentiellement liées à l’absence d’évaluation d’incidences des coupes et travaux réalisés durant la période de nidification des oiseaux et à la destruction d’habitats d’espèces protégées en l’absence de mesures d’évitement et de réduction des impacts appropriées"".Ce sous-amendement a été travaillé avec l'association Canopée.",non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N005569.json,"Cet amendement a pour but de supprimer l'alinéa visant à instaurer un ""stage de sensibilisation aux enjeux de l'environnement"" pour les agriculteurs. La volonté de supprimer les peines manifestement disproportionnées pesant sur les agriculteurs s'étant rendus coupables d'une atteinte à la conservation des habitats naturels de façon non-intentionnelle, qui peuvent actuellement aller jusqu'à 150 000 euros d'amende et 3 ans d'emprisonnement, est évidemment louable, mais il n'est pas nécessaire de l'assortir d'une stage de sensibilisation des agriculteurs aux enjeux de l'environnement. Ces atteintes non-intentionnelles sont causées par l'enchevêtrement de normes et leur complexité et non par un manque de sensibilité vis-a-vis de l'environnement de la part de nos agriculteurs, et ces stages n'apporteront donc pas de solutions aux problèmes existants.",oui
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N005568.json,"Ce sous amendement du groupe Socialistes et apparentés vise à supprimer le II. du présent amendement. Le 2° du II de l’amendement proposé par le Gouvernement entre en contradiction avec les travaux conduits par le Gouvernement lui-même dans le cadre de la Feuille de route "" Travaux forestiers et espèces protégées "" publiée en mai 2023 à la suite d’un processus intégrant les parties prenantes de la filière, les organisations de protection de l’environnement et les services juridiques des ministères concernés, qui 1) reconnaît que les opérations sylvicoles doivent justifier de leur compatibilité avec les dispositions de protection des espèces et de leurs habitats, conformément à l’analyse juridique réalisée, et 2) comprend plusieurs axes permettant, à droit constant, d’améliorer la connaissance préalable des enjeux "" habitats et espèces protégés "", l’évaluation des impacts de la sylviculture et de définir les modalités de réalisation des mesures d’évitement et de réduction, ainsi que leur articulation avec les documents d’orientation régionaux et les documents de gestion.En 2020, les acteurs de la filière forêt-bois s’étaient engagés, avec l’appui du Gouvernement, à "" intégrer les critères de préservation de services écosystémiques (dont eau et biodiversité) dans les documents encadrant la gestion forestière dans les forêts publiques et privées "" au plus tard d’ici 2021 (action 3.1 de la feuille de route sur l’adaptation des forêts au changement climatique ).Cet engagement n’a pas été tenu, ni lors de la révision des Schémas Régionaux de Gestion Sylvicoles qui font l’objet d’un recours au Conseil d’État pour ce motif, ni lors de l’élaboration de la Stratégie Nationale Biodiversité.",non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N002887.json,"L'objet de cet amendement est de supprimer cet article.Premièrement, le groupe écologiste s'oppose au recours aux ordonnances en lieu et place d'un débat devant la représentation nationale, en particulier s'agissant des sanctions en cas d'atteinte à l'environnement.Deuxièmement, cette habilitation pourrait conduire à un recul du droit de l'environnement, avec une réduction des peines, déjà très peu appliquées en matière de droit de l'environnement, sans visibilité claire sur les modifications apportées.C'est pourquoi cet article doit être supprimé.",non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N002184.json,"Pour revenir à l’esprit initial de l’amendement proposé par les députés Les Républicains, cet amendement complète l’article 13 Bis par deux alinéas. Le premier alinéa vise à prioriser les alternatives aux poursuites pénales, ce qui facilite la remise en état des sites endommagés et responsabilise tout autant l’auteur de l’infraction qu’une procédure pénale. Le deuxième alinéa reprend l’esprit de la proposition de Mme la Députée Blin en évitant une sanction de l’exploitant agricole en cas de deux normes contradictoires.",oui
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N001090.json,"Le présent article habilite le gouvernement à prendre une ordonnance pour revoir les dispositifs de répression de nombreuses infractions. Originellement circonscrit aux manquements commis à l’occasion d’activités agricoles ou forestières, le texte a été élargi à tous les manquements, quelles que soient les activités concernées. Est notamment concerné le non-respect des législations suivantes : protection d’espèces ou de leurs habitats, la législation sur l’eau, les autorisations environnementales, les ICPE soumises à enregistrement, les nuisances sonores, les canalisations de transport de gaz naturel ou assimilé, d'hydrocarbures et de produits chimiques... Il précise notamment que le Gouvernement pourra transformer des sanctions pénales en sanctions administratives. Il s’agit en fait de supprimer des infractions existantes puisque, en ce qui concerne l'article L. 173-1 du code de l’environnement qui prévoit les sanctions pénales de nombreuses infractions, des sanctions administratives sont déjà prévues. Il est donc déjà possible de moduler en fonction des cas d'espèces.Cette réforme aboutirait entre autres à priver les associations de la possibilité de se porter partie civile et donc de la possibilité de demander réparation du préjudice porté aux intérêts qu’elles défendent, la protection de l’environnement. L’absence d’incrimination pénale priverait ensuite la police environnementale de pouvoirs d’investigation. En effet, le code de procédure pénale soumet la possibilité de mener un certain nombre d’enquêtes au fait que les faits faisant l’objet de l’enquête sont susceptibles d’être punis de trois ans d’emprisonnement, ou d’une peine d’emprisonnement.Pour l’ensemble de ces motifs, les auteurs de l’amendement proposent donc la suppression de cet article.Cet amendement est issu des propositions du collectif Nourrir.",non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N005483.json,"Avec ce sous-amendement, les député.es du groupe LFI-NUPES souhaitent supprimer le fait qu'une action publique puisse être éteinte par une transaction.Les député.es LFI-NUPES s'opposent au fait d'éteindre les poursuites par une transaction financière. Une telle possibilité va profiter aux plus riches pollueurs qui pourront détruire l'environnement et s'acquitter d'une telle amende.",non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N000029.json,Amendement visant à renforcer le principe du droit à l’erreur applicable aux agriculteurs.,oui
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N000068.json,Cet amendement du groupe Socialistes et apparentés vise à dénoncer le recours à l'ordonnance afin de refondre le régime de répression des atteintes à l'environnement. Cette question sensible mérite d'être débattue par le Parlement sur la base d'informations fiables et partagées.,non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N002999.json,"Pour revenir à l’esprit initial de l’amendement proposé par Mme la Députée Anne-Laure Blin, cet amendement complète l’article 13 Bis par deux alinéas.Le premier alinéa vise à prioriser les alternatives aux poursuites pénales, ce qui facilite la remise en état des sites endommagés et responsabilise tout autant l’auteur de l’infraction qu’une procédure pénale.Le deuxième alinéa reprend l’esprit de la proposition de Mme la Députée Blin en évitant une sanction de l’exploitant agricole en cas de deux normes contradictoires.",oui
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N004271.json,"On observe depuis plusieurs années une multiplication des parcelles de verges et cultures abandonnées qui deviennent des foyers potentiels de maladies comme la flavescence dorée alors que le dépérissement des cultures fait l’objet d’une lutte obligatoire en application des articles L 250‑1 à 9 et L 251‑3 à 11 du Code rural.Cette situation, en nette aggravation, affaiblit très sérieusement la stratégie régionale de lutte contre le vecteur et nécessite de traiter très régulièrement les parcelles voisines afin de prévenir leur contamination. L’augmentation de l’usage de produits insecticides qu’elle entraîne va à l’encontre de la stratégie globale de réduction de l’utilisation des produits phytosanitaires car ces parcelles constituent de véritables réservoirs d’agents pathogènes qui nécessitent de multiplier les traitements.Les sanctions pénales applicables aux propriétaires de ces parcelles, qui reposent sur une procédure d’arrachage administratif ou par voie judiciaire, sont très longues à mettre en œuvre (en général ces procédures aboutissent après deux à trois ans), coûteuses pour l’État et peu efficaces. Elles ne répondent pas à l’enjeu que fait peser la multiplication des parcelles non cultivées dans une contexte de crise agricole, sur la pérennité des exploitations du fait de la propagation de la flavescence dorée, ou indirectement sur la qualité et quantité des récoltes impactées par les maladies comme l’oïdium ou le mildiou.Afin de rendre cette lutte plus efficiente et pour dissuader les propriétaires de conserver ces parcelles en l’état, l’amendement proposé vise à faire sortir du champ délictuel de sanction les organismes de quarantaine non prioritaires pour permettre la mise en œuvre d’un dispositif de sanction contraventionnel pour non-respect des prescriptions de lutte contre la flavescence dorée ou autres organismes soumis à lutte obligatoire.Ce régime de sanction serait plus adapté à la grande diversité des situations rencontrées (indivision, succession, procédure collective, propriétaire retraité n’ayant plus de fermier, etc.) et favoriserait la mise en place d’une politique de graduation des sanctions. L’évolution pourrait se traduire par l’instauration d’une contravention de 5ème classe, applicable à chaque parcelle non cultivée. La mise en œuvre de cette sanction serait laissée à l’appréciation des services de contrôle, en cas de non-respect des mesures de prévention, de surveillance ou de lutte contre les organismes nuisibles.Amendement co-rédigé avec la Confédération Nationale des producteurs de vins et eaux de vie de vin à Appellations d'Origine Contrôlées (CNAOC).",non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N003808.json,"Alors que le gouvernement ne cesse de mettre en scène son autoritarisme et déplore chaque jour le manque de respect des règles par les citoyens, il propose dans ce projet de loi, sans aucune justification, de prévoir de substituer à des sanctions pénales un régime de répression administrative. Tant que nous ne savons pas sur quels sujets le gouvernement considère que les règles sont trop respectées ou les sanctions trop dures, nous proposons la suppression de cette mention.",non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N002464.json,"Pour revenir à l’esprit initial de l’amendement proposé par Mme la Députée Anne-Laure Blin, cet amendement complète l’article 13 Bis par deux alinéas. Le premier alinéa vise à prioriser les alternatives aux poursuites pénales, ce qui facilite la remise en état des sites endommagés et responsabilise tout autant l’auteur de l’infraction qu’une procédure pénale. Le deuxième alinéa reprend l’esprit de la proposition de Mme la Députée Blin en évitant une sanction de l’exploitant agricole en cas de deux normes contradictoires.",oui
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N000072.json,Cet amendement du groupe Socialistes et apparentés vise à dénoncer le recours à l'ordonnance afin de refondre le régime de répression des atteintes à l'environnement. Cette question sensible mérite d'être débattue par le Parlement sur la base d'informations fiables et partagées.,non
droit à l'erreur agriculteur / allégement des poursuites et des peines en cas de normes contradictoires,"L’exercice agricole est soumis à un trop grand nombre de normes, parfois contradictoires, ce qui peut entraîner des erreurs involontaires de la part des agriculteurs. Il est donc nécessaire de leur accorder un droit à l’erreur, afin qu’ils puissent corriger leurs fautes sans être immédiatement sanctionnés. Il faut parfois une nécessité d'absence de sanctions en cas de règles contradictoires.",AMANR5L16PO791932BTC2600P0D1N004123.json,"En commission, notre proposition visant à introduire le concept de "" droit à l'erreur "" pour les agriculteur n'a été que partiellement adoptée. En effet, le ministre n’a pas souhaité garder l’ensemble de la rédaction proposée. Aussi, le présent amendement du groupe Les Républicains vise à proposer un compromis pour rendre le droit à l’erreur véritablement effectif.Il introduit une exception dans le cadre du 2° de l'article L123-1 du Code des relations entre le public et l'administration, en précisant que les sanctions ne s'appliquent pas aux personnes ayant la qualité d'actif agricole.Cette modification permettra aux agriculteurs de corriger des erreurs faites de bonne foi dans leurs déclarations ou obligations administratives sans subir de sanctions financières immédiates.Pour les députés LR, ce droit est essentiel étant donné la complexité des réglementations auxquelles ils sont soumis et l’adoption de cet amendement représentera un véritablement pas vers la simplification administrative. Il pourrait potentiellement réduire les cas de sanctions pour des erreurs non intentionnelles, contribuant à une plus grande sécurité juridique pour les agriculteurs.",oui
